txn_date,bank,type,total,success
2026-05-11,"PATHWARD, NATIONAL ASSOCIATION",other_trans,1,1
2026-05-11,"PATHWARD, NATIONAL ASSOCIATION",subscription_trans,3,0
2026-05-11,"PATHWARD, NATIONAL ASSOCIATION",token_trans,9,8
2026-05-11,PENTAGON FEDERAL CREDIT UNION,first_trans,3,0
2026-05-11,PEOPLES SECURITY BANK AND TRUST COMPANY,subscription_trans,1,0
2026-05-11,PHILADELPHIA FEDERAL CREDIT UNION,subscription_trans,1,1
2026-05-11,PIERMONT BANK,other_trans,2,2
2026-05-11,PIERMONT BANK,subscription_trans,1,1
2026-05-11,PIERMONT BANK,token_trans,2,1
2026-05-11,PINAL COUNTY FEDERAL CREDIT UNION,token_trans,5,5
2026-05-11,"PNC BANK, GLOBAL INVESTMENT SERVICING",token_trans,1,1
2026-05-11,"PNC BANK, NATIONAL ASSOCIATION",token_trans,3,3
2026-05-11,"PNC BANK, NATIONAL ASSOCIATION - CONSUMER CREDIT",token_trans,3,2
2026-05-11,PROFED FEDERAL CREDIT UNION,first_trans,1,1
2026-05-11,RANDOLPH BROOKS FEDERAL CREDIT UNION,token_trans,1,1
2026-05-11,RBC BANK (USA),other_trans,2,2
2026-05-11,REDWOOD CREDIT UNION,first_trans,2,0
2026-05-11,REDWOOD CREDIT UNION,subscription_trans,1,0
2026-05-11,REGIONS BANK,first_trans,1,1
2026-05-11,REPUBLIC BANK & TRUST COMPANY,other_trans,1,0
2026-05-11,"SANTANDER BANK, NA",other_trans,2,1
2026-05-11,"SANTANDER BANK, NA",token_trans,1,0
2026-05-11,SEACOAST NATIONAL BANK,token_trans,1,1
2026-05-11,SECURITY FEDERAL BANK,token_trans,1,1
2026-05-11,SECURITY FIRST BANK OF NORTH DAKOTA,first_trans,1,1
2026-05-11,"SHAZAM, INC.",first_trans,1,0
2026-05-11,SIMMONS BANK,token_trans,3,3
2026-05-11,"SOUTH STATE BANK, NATIONAL ASSOCIATION",first_trans,1,1
2026-05-11,"SOUTH STATE BANK, NATIONAL ASSOCIATION",token_trans,8,5
2026-05-11,SPOKANE TEACHERS CREDIT UNION,subscription_trans,1,1
2026-05-11,STATE EMPLOYEES' CREDIT UNION,token_trans,1,1
2026-05-11,STOCK YARDS BANK & TRUST COMPANY,first_trans,1,0
2026-05-11,"STRIDE BANK, NATIONAL ASSOCIATION",first_trans,3,2
2026-05-11,"STRIDE BANK, NATIONAL ASSOCIATION",other_trans,1,1
2026-05-11,"STRIDE BANK, NATIONAL ASSOCIATION",subscription_trans,5,0
2026-05-11,"STRIDE BANK, NATIONAL ASSOCIATION",token_trans,2,1
2026-05-11,SUMMIT CREDIT UNION,subscription_trans,1,0
2026-05-11,SUNCOAST CREDIT UNION,subscription_trans,1,0
2026-05-11,SUNCOAST CREDIT UNION,token_trans,2,0
2026-05-11,"SUNRISE BANKS, NATIONAL ASSOCIATION",first_trans,2,1
2026-05-11,SUTTON BANK,first_trans,12,11
2026-05-11,SUTTON BANK,other_trans,1,0
2026-05-11,SUTTON BANK,subscription_trans,5,0
2026-05-11,SUTTON BANK,token_trans,3,1
2026-05-11,SYNCHRONY BANK,subscription_trans,1,0
2026-05-11,SYNCHRONY BANK,token_trans,4,3
2026-05-11,"TD BANK, NATIONAL ASSOCIATION",first_trans,7,1
2026-05-11,"TD BANK, NATIONAL ASSOCIATION",subscription_trans,5,1
2026-05-11,"TD BANK, NATIONAL ASSOCIATION",token_trans,10,8
2026-05-11,THE BANCORP BANK NATIONAL ASSOCIATION,first_trans,6,3
2026-05-11,THE BANCORP BANK NATIONAL ASSOCIATION,subscription_trans,2,0
2026-05-11,"THE BANCORP BANK, NATIONAL ASSOCIATION",first_trans,4,3
2026-05-11,"THE BANCORP BANK, NATIONAL ASSOCIATION",subscription_trans,5,0
2026-05-11,"THE BANCORP BANK, NATIONAL ASSOCIATION",token_trans,2,2
2026-05-11,THE CITIZENS BANK OF EDMOND,token_trans,2,0
2026-05-11,THE GOLDEN 1 CREDIT UNION,first_trans,2,2
2026-05-11,THE GOLDEN 1 CREDIT UNION,token_trans,6,4
2026-05-11,THE SUMMIT FEDERAL CREDIT UNION,subscription_trans,1,0
2026-05-11,TRANSIT EMPLOYEES FEDERAL CREDIT UNION,subscription_trans,1,1
2026-05-11,"TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK",token_trans,1,1
2026-05-11,"TRELLANCE, INC.",first_trans,1,0
2026-05-11,TRUIST BANK,first_trans,4,3
2026-05-11,TRUIST BANK,other_trans,2,1
2026-05-11,TRUIST BANK,subscription_trans,2,0
2026-05-11,TRUIST BANK,token_trans,7,4
2026-05-11,TRUIST BANK - CREDIT,subscription_trans,1,0
2026-05-11,TRUIST BANK - CREDIT,token_trans,1,1
2026-05-11,"TRUPARTNER CREDIT UNION, INC.",first_trans,1,1
2026-05-11,U.S. BANK NATIONAL ASSOCIATION,first_trans,7,3
2026-05-11,U.S. BANK NATIONAL ASSOCIATION,subscription_trans,3,3
2026-05-11,U.S. BANK NATIONAL ASSOCIATION,token_trans,3,3
2026-05-11,U.S. BANK NATIONAL ASSOCIATION-CREDIT,first_trans,2,2
2026-05-11,U.S. BANK NATIONAL ASSOCIATION-CREDIT,other_trans,1,1
2026-05-11,U.S. BANK NATIONAL ASSOCIATION-CREDIT,subscription_trans,3,3
2026-05-11,U.S. BANK NATIONAL ASSOCIATION-CREDIT,token_trans,47,44
2026-05-11,"U.S. BANK, N.A.",subscription_trans,1,1
2026-05-11,UNION BANK AND TRUST COMPANY,token_trans,18,0
2026-05-11,UNIVERSITY FEDERAL CREDIT UNION,subscription_trans,1,1
2026-05-11,UNIVERSITY OF WISCONSIN CREDIT UNION,first_trans,1,1
2026-05-11,USAA FEDERAL SAVINGS BANK,token_trans,7,7
2026-05-11,USAA FEDERAL SAVINGS BANK - CREDIT,subscription_trans,1,1
2026-05-11,USAA FEDERAL SAVINGS BANK - CREDIT,token_trans,4,3
2026-05-11,VANTAGE WEST CREDIT UNION,first_trans,1,1
2026-05-11,VANTAGE WEST CREDIT UNION,other_trans,1,0
2026-05-11,VANTAGE WEST CREDIT UNION,subscription_trans,1,0
2026-05-11,VANTAGE WEST CREDIT UNION,token_trans,1,1
2026-05-11,"VARO BANK, NATIONAL ASSOCIATION",subscription_trans,1,1
2026-05-11,VELOCITY COMMUNITY FEDERAL CREDIT UNION,token_trans,1,1
2026-05-11,VIRGINIA FEDERAL CREDIT UNION,first_trans,1,1
2026-05-11,VIRGINIA FEDERAL CREDIT UNION,other_trans,4,4
2026-05-11,VYSTAR CREDIT UNION,token_trans,1,1
2026-05-11,WASHINGTON STATE EMPLOYEES CREDIT UNION,token_trans,4,0
2026-05-11,WEBBANK,token_trans,3,3
2026-05-11,WEBSTER FIRST FEDERAL CREDIT UNION,subscription_trans,1,0
2026-05-11,"WELLS FARGO BANK, NATIONAL ASSOCIATION",first_trans,6,2
2026-05-11,"WELLS FARGO BANK, NATIONAL ASSOCIATION",other_trans,1,0
2026-05-11,"WELLS FARGO BANK, NATIONAL ASSOCIATION",subscription_trans,14,6
2026-05-11,"WELLS FARGO BANK, NATIONAL ASSOCIATION",token_trans,39,36
2026-05-11,WESCOM CENTRAL CREDIT UNION,first_trans,1,1
2026-05-11,WESCOM CENTRAL CREDIT UNION,token_trans,12,12
2026-05-11,"WILMINGTON SAVINGS FUND SOCIETY, FSB",token_trans,1,1
2026-05-11,WOODFOREST NATIONAL BANK,token_trans,1,1
2026-05-11,WORTHINGTON BANK,first_trans,1,1
2026-05-11,YANTIS FEDERAL CREDIT UNION,first_trans,1,1
2026-05-12,121 FINANCIAL CREDIT UNION,first_trans,3,0
2026-05-12,ALL IN FEDERAL CREDIT UNION,token_trans,12,12
2026-05-12,AMALGAMATED BANK,subscription_trans,1,0
2026-05-12,AMERICA FIRST FEDERAL CREDIT UNION,subscription_trans,2,1
2026-05-12,AMERICA'S FIRST FEDERAL CREDIT UNION,subscription_trans,1,0
2026-05-12,AMERICAN EXPRESS US CONSUMER,first_trans,2,1
2026-05-12,AMERICAN EXPRESS US CONSUMER,other_trans,4,1
2026-05-12,AMERICAN EXPRESS US CONSUMER,subscription_trans,7,5
2026-05-12,AMERICAN EXPRESS US CONSUMER,token_trans,96,80
2026-05-12,"AMERICAN SAVINGS BANK, N.A.",token_trans,1,1
2026-05-12,AMERIS BANK,subscription_trans,2,0
2026-05-12,ATLANTIC UNION BANK,token_trans,1,1
2026-05-12,"BANCORP BANK, THE",first_trans,1,1
2026-05-12,"BANCORP BANK, THE",subscription_trans,2,0
2026-05-12,BANGOR SAVINGS BANK,other_trans,2,0
2026-05-12,BANK OF AMERICA - CONSUMER CREDIT,first_trans,2,2
2026-05-12,BANK OF AMERICA - CONSUMER CREDIT,other_trans,4,4
2026-05-12,BANK OF AMERICA - CONSUMER CREDIT,subscription_trans,6,3
2026-05-12,BANK OF AMERICA - CONSUMER CREDIT,token_trans,48,42
2026-05-12,"BANK OF AMERICA, N.A. - MERRILL LYNCH",other_trans,1,1
2026-05-12,"BANK OF AMERICA, NATIONAL ASSOCIATION",first_trans,9,7
2026-05-12,"BANK OF AMERICA, NATIONAL ASSOCIATION",other_trans,4,4
2026-05-12,"BANK OF AMERICA, NATIONAL ASSOCIATION",subscription_trans,19,13
2026-05-12,"BANK OF AMERICA, NATIONAL ASSOCIATION",token_trans,51,40
2026-05-12,BANK OF HAWAII,first_trans,1,1
2026-05-12,BANK OF HAWAII,subscription_trans,1,1
2026-05-12,"BANK OF MISSOURI, THE",other_trans,1,0
2026-05-12,"BANK OF MISSOURI, THE",subscription_trans,2,0
2026-05-12,BAR HARBOR BANK & TRUST COMPANY,first_trans,2,0
2026-05-12,BARCLAYS BANK DELAWARE,other_trans,2,2
2026-05-12,BARCLAYS BANK DELAWARE,subscription_trans,3,3
2026-05-12,BARCLAYS BANK DELAWARE,token_trans,25,23
2026-05-12,BAXTER CREDIT UNION,subscription_trans,1,0
2026-05-12,BEACON CREDIT UNION,first_trans,1,1
2026-05-12,BLUE FEDERAL CREDIT UNION,first_trans,1,1
2026-05-12,BLUE FEDERAL CREDIT UNION,subscription_trans,1,0
2026-05-12,BMO BANK NATIONAL ASSOCIATION,first_trans,1,1
2026-05-12,BMO BANK NATIONAL ASSOCIATION,subscription_trans,1,1
2026-05-12,BMO BANK NATIONAL ASSOCIATION,token_trans,1,1
2026-05-12,"BREMER BANK, N.A.",subscription_trans,1,0
2026-05-12,CACHE VALLEY BANK,token_trans,3,3
2026-05-12,CANVAS CREDIT UNION,token_trans,2,2
2026-05-12,CAPITAL AREA FEDERAL CREDIT UNION,first_trans,1,0
2026-05-12,"CAPITAL ONE, NATIONAL ASSOCIATION",first_trans,2,2
2026-05-12,"CAPITAL ONE, NATIONAL ASSOCIATION",other_trans,2,2
2026-05-12,"CAPITAL ONE, NATIONAL ASSOCIATION",subscription_trans,10,8
2026-05-12,"CAPITAL ONE, NATIONAL ASSOCIATION",token_trans,47,45
2026-05-12,CARD SERVICES FOR CREDIT UNIONS,first_trans,1,1
2026-05-12,CARD SERVICES FOR CREDIT UNIONS,other_trans,1,1
2026-05-12,CARD SERVICES FOR CREDIT UNIONS,subscription_trans,1,0
2026-05-12,CELTIC BANK CORPORATION,other_trans,1,0
2026-05-12,CELTIC BANK CORPORATION,subscription_trans,1,0
2026-05-12,CENTIER BANK,subscription_trans,1,1
2026-05-12,CENTRAL BANK,token_trans,3,0
2026-05-12,"CENTRAL TRUST BANK, THE",subscription_trans,1,0
2026-05-12,"CENTRAL TRUST BANK, THE",token_trans,1,1
2026-05-12,"CES CREDIT UNION, INC.",other_trans,2,1
2026-05-12,"CES CREDIT UNION, INC.",token_trans,1,1
2026-05-12,CHOICE FINANCIAL GROUP,subscription_trans,1,0
2026-05-12,CITIBANK N.A.,first_trans,2,2
2026-05-12,CITIBANK N.A.,other_trans,2,2
2026-05-12,CITIBANK N.A.,subscription_trans,6,3
2026-05-12,CITIBANK N.A.,token_trans,11,9
2026-05-12,"CITIBANK, N.A.- COSTCO",first_trans,1,1
2026-05-12,"CITIBANK, N.A.- COSTCO",subscription_trans,4,3
2026-05-12,"CITIBANK, N.A.- COSTCO",token_trans,6,6
2026-05-12,"CITIBANK, NATIONAL ASSOCIATION - CONSUMER",token_trans,8,0
2026-05-12,"CITIZENS BANK, N.A.",first_trans,1,1
2026-05-12,"CITIZENS BANK, N.A.",subscription_trans,1,0
2026-05-12,"CITIZENS BANK, N.A.",token_trans,1,1
2026-05-12,"CNB BANK AND TRUST, N.A.",first_trans,1,1
2026-05-12,COASTAL COMMUNITY BANK,first_trans,1,0
2026-05-12,COASTAL COMMUNITY BANK,subscription_trans,1,1
2026-05-12,COMENITY CAPITAL BANK,subscription_trans,1,0
2026-05-12,COMENITY CAPITAL BANK,token_trans,9,9
2026-05-12,COMERICA BANK,first_trans,2,1
2026-05-12,COMMERCIAL BANK,token_trans,2,1
2026-05-12,COMMUNITY 1ST CREDIT UNION,subscription_trans,1,0
2026-05-12,COMMUNITY FEDERAL SAVINGS BANK,first_trans,1,1
2026-05-12,COMMUNITY FEDERAL SAVINGS BANK,other_trans,3,0
2026-05-12,COMMUNITY FEDERAL SAVINGS BANK,subscription_trans,1,0
2026-05-12,"COMMUNITY TRUST BANK, INC.",subscription_trans,1,0
2026-05-12,"COMPUTER SERVICES, INC.",other_trans,1,1
2026-05-12,"COMPUTER SERVICES, INC.",subscription_trans,1,0
2026-05-12,CONSUMERS CREDIT UNION,token_trans,1,1
2026-05-12,COUNTRY BANK FOR SAVINGS,subscription_trans,1,0
2026-05-12,CREDIT ONE BANK,subscription_trans,1,0
2026-05-12,CREDIT ONE BANK,token_trans,1,0
2026-05-12,"CREDIT ONE BANK, NATIONAL ASSOCIATION",first_trans,1,1
2026-05-12,"CREDIT ONE BANK, NATIONAL ASSOCIATION",other_trans,3,2
2026-05-12,"CREDIT ONE BANK, NATIONAL ASSOCIATION",subscription_trans,2,1
2026-05-12,"CREDIT ONE BANK, NATIONAL ASSOCIATION",token_trans,11,9
2026-05-12,"CREDIT UNION OF SOUTHERN CALIFORNIA, A FEDERAL CREDIT UNION",subscription_trans,1,0
2026-05-12,CREDIT UNION OF TEXAS,subscription_trans,1,1
2026-05-12,CROSS RIVER BANK,subscription_trans,2,2
2026-05-12,CROSS RIVER BANK,token_trans,1,1
2026-05-12,"CU COOPERATIVE SYSTEMS, LLC",token_trans,1,1
2026-05-12,DENVER FIRE DEPARTMENT FEDERAL CREDIT UNION,first_trans,1,0
2026-05-12,DISCOVER ISSUER,first_trans,5,4
2026-05-12,DISCOVER ISSUER,other_trans,1,1
2026-05-12,DISCOVER ISSUER,subscription_trans,11,7
2026-05-12,DISCOVER ISSUER,token_trans,66,50
2026-05-12,"EL DORADO SAVINGS BANK, F.S.B.",token_trans,1,1
2026-05-12,ELEVATIONS CREDIT UNION,first_trans,1,0
2026-05-12,ELEVATIONS CREDIT UNION,token_trans,1,0
2026-05-12,ENCOMPASS FEDERAL CREDIT UNION,subscription_trans,1,0
2026-05-12,EVOLVE BANK & TRUST,first_trans,2,0
2026-05-12,FAA FEDERAL CREDIT UNION,subscription_trans,1,0
2026-05-12,FARMERS STATE BANK,token_trans,1,1
2026-05-12,FARMERS-MERCHANTS BANK & TRUST COMPANY,first_trans,1,0
2026-05-12,FEDEX EMPLOYEES CREDIT ASSOCIATION FEDERAL CREDIT UNION,token_trans,1,1
2026-05-12,"FIDELITY INFORMATION SERVICES, INC.",subscription_trans,2,1
2026-05-12,FIFTH THIRD BANK,token_trans,1,1
2026-05-12,"FIFTH THIRD BANK, THE",subscription_trans,5,3
2026-05-12,"FIFTH THIRD BANK, THE",token_trans,1,0
2026-05-12,FIFTH THIRD MB FINANCIAL,first_trans,2,0
2026-05-12,FIRST BANK,token_trans,6,2
2026-05-12,FIRST BANK & TRUST,first_trans,1,1
2026-05-12,FIRST COMMONWEALTH BANK,first_trans,1,1
2026-05-12,FIRST NATIONAL BANK,subscription_trans,1,0
2026-05-12,FIRST NATIONAL BANK OF OMAHA,subscription_trans,2,1
2026-05-12,FIRST NATIONAL BANK OF OMAHA,token_trans,11,8
2026-05-12,FIRST NATIONAL BANK OF PENNSYLVANIA,subscription_trans,2,2
2026-05-12,FIRST NATIONAL BANK OF PENNSYLVANIA,token_trans,1,1
2026-05-12,FIRST NATIONAL BANK TEXAS,token_trans,7,7
2026-05-12,FIRST STATE BANK AND TRUST COMPANY,subscription_trans,1,0
2026-05-12,FIRSTBANK,token_trans,8,8
2026-05-12,"FISERV SOLUTIONS, LLC",first_trans,2,2
2026-05-12,"FISERV SOLUTIONS, LLC",subscription_trans,1,0
2026-05-12,"FLAGSTAR BANK,N.A",first_trans,1,1
2026-05-12,FOUNDERS FEDERAL CREDIT UNION,subscription_trans,1,0
2026-05-12,GOLDEN PACIFIC BANK,first_trans,1,0
2026-05-12,GOLDEN PACIFIC BANK,subscription_trans,2,0
2026-05-12,GOLDMAN SACHS BANK USA,first_trans,4,1
2026-05-12,GOLDMAN SACHS BANK USA,other_trans,4,4
2026-05-12,GOLDMAN SACHS BANK USA,subscription_trans,3,2
2026-05-12,GOLDMAN SACHS BANK USA,token_trans,10,8
2026-05-12,GREEN DOT BANK,subscription_trans,2,0
2026-05-12,GREEN DOT BANK DBA BONNEVILLE BANK,first_trans,9,5
2026-05-12,GREEN DOT BANK DBA BONNEVILLE BANK,other_trans,8,8
2026-05-12,GREEN DOT BANK DBA BONNEVILLE BANK,subscription_trans,8,2
2026-05-12,GREEN DOT BANK DBA BONNEVILLE BANK,token_trans,5,5
2026-05-12,GROW FINANCIAL FEDERAL CREDIT UNION,token_trans,1,1
2026-05-12,GTE FEDERAL CREDIT UNION,first_trans,1,0
2026-05-12,HANCOCK WHITNEY BANK,first_trans,2,1
2026-05-12,HAPO COMMUNITY CREDIT UNION,subscription_trans,1,0
2026-05-12,HENDERSON STATE BANK,token_trans,1,1
2026-05-12,HUGHES FEDERAL CREDIT UNION,subscription_trans,1,1
2026-05-12,HUNTINGTON NATIONAL BANK,subscription_trans,2,0
2026-05-12,HUNTINGTON NATIONAL BANK,token_trans,1,1
2026-05-12,IQ CREDIT UNION,subscription_trans,1,0
2026-05-12,JERSEY SHORE STATE BANK,first_trans,1,1
2026-05-12,JPMORGAN CHASE BANK N.A.,first_trans,2,2
2026-05-12,JPMORGAN CHASE BANK N.A.,subscription_trans,10,6
2026-05-12,JPMORGAN CHASE BANK N.A.,token_trans,30,23
2026-05-12,JPMORGAN CHASE BANK N.A. - DEBIT,first_trans,9,8
2026-05-12,JPMORGAN CHASE BANK N.A. - DEBIT,other_trans,1,1
2026-05-12,JPMORGAN CHASE BANK N.A. - DEBIT,subscription_trans,26,17
2026-05-12,JPMORGAN CHASE BANK N.A. - DEBIT,token_trans,35,32
2026-05-12,"KEMBA FINANCIAL CREDIT UNION, INC.",token_trans,2,0
2026-05-12,KEYBANK NATIONAL ASSOCIATION,subscription_trans,1,1
2026-05-12,KEYBANK NATIONAL ASSOCIATION,token_trans,4,4
2026-05-12,KOHLER CREDIT UNION,token_trans,1,1
2026-05-12,LAKE MICHIGAN CREDIT UNION,other_trans,2,1
2026-05-12,LAKE MICHIGAN CREDIT UNION,token_trans,2,0
2026-05-12,LIBERTY BANK,token_trans,1,1
2026-05-12,LIMESTONE FEDERAL CREDIT UNION,first_trans,2,1
2026-05-12,LISTERHILL CREDIT UNION,token_trans,2,2
2026-05-12,LOCAL GOVERNMENT FEDERAL CREDIT UNION,subscription_trans,1,0
2026-05-12,MAPS CREDIT UNION,subscription_trans,1,0
2026-05-12,MEMBERS 1ST FEDERAL CREDIT UNION,subscription_trans,1,1
2026-05-12,MERRICK BANK CORPORATION,subscription_trans,1,1
2026-05-12,MERRICK BANK CORPORATION,token_trans,3,3
2026-05-12,METROPOLITAN COMMERCIAL BANK,subscription_trans,1,0
2026-05-12,MICHIGAN STATE UNIVERSITY FEDERAL CREDIT UNION,subscription_trans,1,1
2026-05-12,MORGAN STANLEY PRIVATE BANK NA,subscription_trans,1,1
2026-05-12,NATIONAL EXCHANGE BANK AND TRUST,first_trans,1,1
2026-05-12,NAVY FEDERAL CREDIT UNION,first_trans,3,3
2026-05-12,NAVY FEDERAL CREDIT UNION,subscription_trans,4,1
2026-05-12,NAVY FEDERAL CREDIT UNION,token_trans,8,6
2026-05-12,NECHES FEDERAL CREDIT UNION,subscription_trans,1,0
2026-05-12,NICOLET NATIONAL BANK,token_trans,1,0
2026-05-12,NUMERICA CREDIT UNION,first_trans,1,1
2026-05-12,NUMERICA CREDIT UNION,token_trans,4,4
2026-05-12,OMEGA FEDERAL CREDIT UNION,subscription_trans,1,0
2026-05-12,ORSA CREDIT UNION,first_trans,1,1
2026-05-12,ORSA CREDIT UNION,token_trans,1,0
2026-05-12,PATELCO CREDIT UNION,other_trans,1,1
2026-05-12,"PATHWARD, N.A.",first_trans,8,2
2026-05-12,"PATHWARD, N.A.",other_trans,5,5
2026-05-12,"PATHWARD, N.A.",subscription_trans,8,0
2026-05-12,"PATHWARD, N.A.",token_trans,2,0
2026-05-12,"PATHWARD, NATIONAL ASSOCIATION",first_trans,1,1
2026-05-12,"PATHWARD, NATIONAL ASSOCIATION",other_trans,2,2
2026-05-12,"PATHWARD, NATIONAL ASSOCIATION",subscription_trans,3,0
2026-05-12,"PATHWARD, NATIONAL ASSOCIATION",token_trans,5,4
2026-05-12,"PATRIOT BANK, NATIONAL ASSOCIATION",subscription_trans,1,0
2026-05-12,PHB EMPLOYEES FEDERAL CREDIT UNION,other_trans,1,1
2026-05-12,"PNC BANK, GLOBAL INVESTMENT SERVICING",subscription_trans,1,1
2026-05-12,"PNC BANK, GLOBAL INVESTMENT SERVICING",token_trans,4,4
2026-05-12,"PNC BANK, NATIONAL ASSOCIATION",first_trans,1,1
2026-05-12,"PNC BANK, NATIONAL ASSOCIATION",token_trans,4,4
2026-05-12,"PNC BANK, NATIONAL ASSOCIATION - CONSUMER CREDIT",first_trans,1,1
2026-05-12,"PNC BANK, NATIONAL ASSOCIATION - CONSUMER CREDIT",token_trans,4,4
2026-05-12,PORTAGE COMMUNITY BANK,subscription_trans,1,1
2026-05-12,RBC BANK (USA),other_trans,1,1
2026-05-12,RED RIVER BANK,subscription_trans,1,1
2026-05-12,REDWOOD CREDIT UNION,subscription_trans,2,0
2026-05-12,REGIONS BANK,first_trans,3,3
2026-05-12,REGIONS BANK,subscription_trans,1,0
2026-05-12,REGIONS BANK,token_trans,8,4
2026-05-12,REPUBLIC BANK & TRUST COMPANY,subscription_trans,2,1
2026-05-12,REVITY CREDIT UNION,token_trans,1,1
2026-05-12,ROCKLAND TRUST COMPANY,token_trans,1,1
2026-05-12,SACO VALLEY CREDIT UNION,subscription_trans,1,0
2026-05-12,SAN FRANCISCO FEDERAL CREDIT UNION,first_trans,1,1
2026-05-12,SAN FRANCISCO FEDERAL CREDIT UNION,other_trans,1,1
2026-05-12,SAN FRANCISCO FEDERAL CREDIT UNION,token_trans,2,2
2026-05-12,SAN FRANCISCO FIRE CREDIT UNION,subscription_trans,1,0
2026-05-12,"SANTANDER BANK, NA",other_trans,1,1
2026-05-12,"SANTANDER BANK, NA",token_trans,1,1
2026-05-12,SCHOOLSFIRST FEDERAL CREDIT UNION,subscription_trans,1,0
2026-05-12,SEACOAST NATIONAL BANK,token_trans,8,8
2026-05-12,SERVICE FEDERAL CREDIT UNION,token_trans,1,1
2026-05-12,"SHAZAM, INC.",first_trans,2,2
2026-05-12,"SHAZAM, INC.",other_trans,1,1
2026-05-12,"SHAZAM, INC.",token_trans,5,5
2026-05-12,SHORE UNITED BANK,token_trans,2,1
2026-05-12,SIMMONS BANK,token_trans,4,4
2026-05-12,SPACE COAST CREDIT UNION,first_trans,2,0
2026-05-12,SPOKANE TEACHERS CREDIT UNION,subscription_trans,1,1
2026-05-12,STAR ONE CREDIT UNION,first_trans,1,1
2026-05-12,STAR ONE CREDIT UNION,token_trans,2,1
2026-05-12,STATE EMPLOYEES' CREDIT UNION,subscription_trans,1,0
2026-05-12,"STRIDE BANK, NATIONAL ASSOCIATION",first_trans,4,4
2026-05-12,"STRIDE BANK, NATIONAL ASSOCIATION",subscription_trans,10,1
2026-05-12,SUMMIT CREDIT UNION,subscription_trans,1,0
2026-05-12,SUNCOAST CREDIT UNION,first_trans,1,1
2026-05-12,SUNCOAST CREDIT UNION,subscription_trans,1,1
2026-05-12,SUNCOAST CREDIT UNION,token_trans,2,2
2026-05-12,SUTTON BANK,first_trans,5,5
2026-05-12,SUTTON BANK,other_trans,2,1
2026-05-12,SUTTON BANK,subscription_trans,20,3
2026-05-12,SUTTON BANK,token_trans,2,2
2026-05-12,SYNCHRONY BANK,first_trans,4,1
2026-05-12,SYNCHRONY BANK,subscription_trans,3,1
2026-05-12,SYNCHRONY BANK,token_trans,6,6
2026-05-12,SYNOVUS BANK,first_trans,1,0
2026-05-12,"TD BANK USA, N.A.",subscription_trans,1,0
2026-05-12,"TD BANK, NATIONAL ASSOCIATION",other_trans,4,1
2026-05-12,"TD BANK, NATIONAL ASSOCIATION",subscription_trans,7,2
2026-05-12,"TD BANK, NATIONAL ASSOCIATION",token_trans,2,2
2026-05-12,TEACHERS CREDIT UNION,first_trans,4,0
2026-05-12,TECHNOLOGY CREDIT UNION,subscription_trans,1,0
2026-05-12,TEG FEDERAL CREDIT UNION,first_trans,1,1
2026-05-12,THE BANCORP BANK NATIONAL ASSOCIATION,first_trans,2,0
2026-05-12,THE BANCORP BANK NATIONAL ASSOCIATION,subscription_trans,4,0
2026-05-12,THE BANCORP BANK NATIONAL ASSOCIATION,token_trans,3,3
2026-05-12,"THE BANCORP BANK, NATIONAL ASSOCIATION",first_trans,5,5
2026-05-12,"THE BANCORP BANK, NATIONAL ASSOCIATION",subscription_trans,7,0
2026-05-12,THE FIRST NATIONAL BANK OF LE CENTER,first_trans,1,1
2026-05-12,THE GOLDEN 1 CREDIT UNION,token_trans,4,4
2026-05-12,THE SOUTHERN CREDIT UNION,token_trans,1,1
2026-05-12,THE SUMMIT FEDERAL CREDIT UNION,subscription_trans,1,0
2026-05-12,TOLLESON PRIVATE BANK,subscription_trans,2,1
2026-05-12,"TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK",first_trans,2,0
2026-05-12,"TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK",token_trans,2,2
2026-05-12,TRI COUNTIES BANK,subscription_trans,1,1
2026-05-12,TRUIST BANK,subscription_trans,3,1
2026-05-12,TRUIST BANK,token_trans,3,3
2026-05-12,TRUIST BANK - CREDIT,token_trans,2,2
2026-05-12,TTCU FEDERAL CREDIT UNION,first_trans,1,1
2026-05-12,TTCU FEDERAL CREDIT UNION,token_trans,2,1
2026-05-12,U.S. BANK NATIONAL ASSOCIATION,first_trans,1,1
2026-05-12,U.S. BANK NATIONAL ASSOCIATION,other_trans,2,1
2026-05-12,U.S. BANK NATIONAL ASSOCIATION,subscription_trans,2,1
2026-05-12,U.S. BANK NATIONAL ASSOCIATION,token_trans,3,3
2026-05-12,U.S. BANK NATIONAL ASSOCIATION-CREDIT,first_trans,1,1
2026-05-12,U.S. BANK NATIONAL ASSOCIATION-CREDIT,other_trans,1,1
2026-05-12,U.S. BANK NATIONAL ASSOCIATION-CREDIT,subscription_trans,3,1
2026-05-12,U.S. BANK NATIONAL ASSOCIATION-CREDIT,token_trans,29,27
2026-05-12,"U.S. BANK, N.A.",subscription_trans,4,2
2026-05-12,UNION BANK AND TRUST COMPANY,token_trans,9,0
2026-05-12,UNITED FEDERAL CREDIT UNION,subscription_trans,1,0
2026-05-12,UNIVERSITY FEDERAL CREDIT UNION,token_trans,2,2
2026-05-12,USAA FEDERAL SAVINGS BANK,first_trans,2,1
